,Unnamed: 0,Country/Region,dates,confirmed_cases,iso_code
1061,1061,Albania,2020-10-29,20315,ALB
1062,1062,Albania,2020-10-30,20634,ALB
1063,1063,Albania,2020-10-31,20875,ALB
1064,1064,Albania,2020-11-01,21202,ALB
1065,1065,Albania,2020-11-02,21523,ALB
1066,1066,Albania,2020-11-03,21904,ALB
1067,1067,Albania,2020-11-04,22300,ALB
1068,1068,Albania,2020-11-05,22721,ALB
1069,1069,Albania,2020-11-06,23210,ALB
1070,1070,Albania,2020-11-07,23705,ALB
1071,1071,Albania,2020-11-08,24206,ALB
1072,1072,Albania,2020-11-09,24731,ALB
1073,1073,Albania,2020-11-10,25294,ALB
1074,1074,Albania,2020-11-11,25801,ALB
1075,1075,Albania,2020-11-12,26211,ALB
1076,1076,Albania,2020-11-13,26701,ALB
1077,1077,Albania,2020-11-14,27233,ALB
1078,1078,Albania,2020-11-15,27830,ALB
1079,1079,Albania,2020-11-16,28432,ALB
1080,1080,Albania,2020-11-17,29126,ALB
1081,1081,Albania,2020-11-18,29837,ALB
1082,1082,Albania,2020-11-19,30623,ALB
1083,1083,Albania,2020-11-20,31459,ALB
1084,1084,Albania,2020-11-21,32196,ALB
1085,1085,Albania,2020-11-22,32761,ALB
1086,1086,Albania,2020-11-23,33556,ALB
1087,1087,Albania,2020-11-24,34300,ALB
1088,1088,Albania,2020-11-25,34944,ALB
1089,1089,Albania,2020-11-26,35600,ALB
1090,1090,Albania,2020-11-27,36245,ALB
1091,1091,Albania,2020-11-28,36790,ALB
1092,1092,Albania,2020-11-29,37625,ALB
1093,1093,Albania,2020-11-30,38182,ALB
1094,1094,Albania,2020-12-01,39014,ALB
1560,1560,Algeria,2020-01-22,0,DZA
1561,1561,Algeria,2020-01-23,0,DZA
1562,1562,Algeria,2020-01-24,0,DZA
1563,1563,Algeria,2020-01-25,0,DZA
1564,1564,Algeria,2020-01-26,0,DZA
1565,1565,Algeria,2020-01-27,0,DZA
1566,1566,Algeria,2020-01-28,0,DZA
1567,1567,Algeria,2020-01-29,0,DZA
1568,1568,Algeria,2020-01-30,0,DZA
1569,1569,Algeria,2020-01-31,0,DZA
1570,1570,Algeria,2020-02-01,0,DZA
1571,1571,Algeria,2020-02-02,0,DZA
1572,1572,Algeria,2020-02-03,0,DZA
1573,1573,Algeria,2020-02-04,0,DZA
1574,1574,Algeria,2020-02-05,0,DZA
1575,1575,Algeria,2020-02-06,0,DZA
1576,1576,Algeria,2020-02-07,0,DZA
1577,1577,Algeria,2020-02-08,0,DZA
1578,1578,Algeria,2020-02-09,0,DZA
1579,1579,Algeria,2020-02-10,0,DZA
1580,1580,Algeria,2020-02-11,0,DZA
1581,1581,Algeria,2020-02-12,0,DZA
1582,1582,Algeria,2020-02-13,0,DZA
1583,1583,Algeria,2020-02-14,0,DZA
1584,1584,Algeria,2020-02-15,0,DZA
1585,1585,Algeria,2020-02-16,0,DZA
1586,1586,Algeria,2020-02-17,0,DZA
1587,1587,Algeria,2020-02-18,0,DZA
1588,1588,Algeria,2020-02-19,0,DZA
1589,1589,Algeria,2020-02-20,0,DZA
1590,1590,Algeria,2020-02-21,0,DZA
1591,1591,Algeria,2020-02-22,0,DZA
1592,1592,Algeria,2020-02-23,0,DZA
1593,1593,Algeria,2020-02-24,0,DZA
1594,1594,Algeria,2020-02-25,1,DZA
1595,1595,Algeria,2020-02-26,1,DZA
1596,1596,Algeria,2020-02-27,1,DZA
1597,1597,Algeria,2020-02-28,1,DZA
1598,1598,Algeria,2020-02-29,1,DZA
1599,1599,Algeria,2020-03-01,1,DZA
1600,1600,Algeria,2020-03-02,3,DZA
1601,1601,Algeria,2020-03-03,5,DZA
1602,1602,Algeria,2020-03-04,12,DZA
1603,1603,Algeria,2020-03-05,12,DZA
1604,1604,Algeria,2020-03-06,17,DZA
1605,1605,Algeria,2020-03-07,17,DZA
1606,1606,Algeria,2020-03-08,19,DZA
1607,1607,Algeria,2020-03-09,20,DZA
1608,1608,Algeria,2020-03-10,20,DZA
1609,1609,Algeria,2020-03-11,20,DZA
1610,1610,Algeria,2020-03-12,24,DZA
1611,1611,Algeria,2020-03-13,26,DZA
1612,1612,Algeria,2020-03-14,37,DZA
1613,1613,Algeria,2020-03-15,48,DZA
1614,1614,Algeria,2020-03-16,54,DZA
1615,1615,Algeria,2020-03-17,60,DZA
1616,1616,Algeria,2020-03-18,74,DZA
1617,1617,Algeria,2020-03-19,87,DZA
1618,1618,Algeria,2020-03-20,90,DZA
1619,1619,Algeria,2020-03-21,139,DZA
1620,1620,Algeria,2020-03-22,201,DZA
1621,1621,Algeria,2020-03-23,230,DZA
1622,1622,Algeria,2020-03-24,264,DZA
1623,1623,Algeria,2020-03-25,302,DZA
1624,1624,Algeria,2020-03-26,367,DZA
1625,1625,Algeria,2020-03-27,409,DZA
1626,1626,Algeria,2020-03-28,454,DZA
1627,1627,Algeria,2020-03-29,511,DZA
1628,1628,Algeria,2020-03-30,584,DZA
1629,1629,Algeria,2020-03-31,716,DZA
1630,1630,Algeria,2020-04-01,847,DZA
1631,1631,Algeria,2020-04-02,986,DZA
1632,1632,Algeria,2020-04-03,1171,DZA
1633,1633,Algeria,2020-04-04,1251,DZA
1634,1634,Algeria,2020-04-05,1320,DZA
1635,1635,Algeria,2020-04-06,1423,DZA
1636,1636,Algeria,2020-04-07,1468,DZA
1637,1637,Algeria,2020-04-08,1572,DZA
1638,1638,Algeria,2020-04-09,1666,DZA
1639,1639,Algeria,2020-04-10,1761,DZA
1640,1640,Algeria,2020-04-11,1825,DZA
1641,1641,Algeria,2020-04-12,1914,DZA
1642,1642,Algeria,2020-04-13,1983,DZA
1643,1643,Algeria,2020-04-14,2070,DZA
1644,1644,Algeria,2020-04-15,2160,DZA
1645,1645,Algeria,2020-04-16,2268,DZA
1646,1646,Algeria,2020-04-17,2418,DZA
1647,1647,Algeria,2020-04-18,2534,DZA
1648,1648,Algeria,2020-04-19,2629,DZA
1649,1649,Algeria,2020-04-20,2718,DZA
1650,1650,Algeria,2020-04-21,2811,DZA
1651,1651,Algeria,2020-04-22,2910,DZA
1652,1652,Algeria,2020-04-23,3007,DZA
1653,1653,Algeria,2020-04-24,3127,DZA
1654,1654,Algeria,2020-04-25,3256,DZA
1655,1655,Algeria,2020-04-26,3382,DZA
1656,1656,Algeria,2020-04-27,3517,DZA
1657,1657,Algeria,2020-04-28,3649,DZA
1658,1658,Algeria,2020-04-29,3848,DZA
1659,1659,Algeria,2020-04-30,4006,DZA
1660,1660,Algeria,2020-05-01,4154,DZA
1661,1661,Algeria,2020-05-02,4295,DZA
1662,1662,Algeria,2020-05-03,4474,DZA
1663,1663,Algeria,2020-05-04,4648,DZA
1664,1664,Algeria,2020-05-05,4838,DZA
1665,1665,Algeria,2020-05-06,4997,DZA
1666,1666,Algeria,2020-05-07,5182,DZA
1667,1667,Algeria,2020-05-08,5369,DZA
1668,1668,Algeria,2020-05-09,5558,DZA
1669,1669,Algeria,2020-05-10,5723,DZA
1670,1670,Algeria,2020-05-11,5891,DZA
1671,1671,Algeria,2020-05-12,6067,DZA
1672,1672,Algeria,2020-05-13,6253,DZA
1673,1673,Algeria,2020-05-14,6442,DZA
1674,1674,Algeria,2020-05-15,6629,DZA
1675,1675,Algeria,2020-05-16,6821,DZA
1676,1676,Algeria,2020-05-17,7019,DZA
1677,1677,Algeria,2020-05-18,7201,DZA
1678,1678,Algeria,2020-05-19,7377,DZA
1679,1679,Algeria,2020-05-20,7542,DZA
1680,1680,Algeria,2020-05-21,7728,DZA
1681,1681,Algeria,2020-05-22,7918,DZA
1682,1682,Algeria,2020-05-23,8113,DZA
1683,1683,Algeria,2020-05-24,8306,DZA
1684,1684,Algeria,2020-05-25,8503,DZA
1685,1685,Algeria,2020-05-26,8697,DZA
1686,1686,Algeria,2020-05-27,8857,DZA
1687,1687,Algeria,2020-05-28,8997,DZA
1688,1688,Algeria,2020-05-29,9134,DZA
1689,1689,Algeria,2020-05-30,9267,DZA
1690,1690,Algeria,2020-05-31,9394,DZA
1691,1691,Algeria,2020-06-01,9513,DZA
1692,1692,Algeria,2020-06-02,9626,DZA
1693,1693,Algeria,2020-06-03,9733,DZA
1694,1694,Algeria,2020-06-04,9831,DZA
1695,1695,Algeria,2020-06-05,9935,DZA
1696,1696,Algeria,2020-06-06,10050,DZA
1697,1697,Algeria,2020-06-07,10154,DZA
1698,1698,Algeria,2020-06-08,10265,DZA
1699,1699,Algeria,2020-06-09,10382,DZA
1700,1700,Algeria,2020-06-10,10484,DZA
1701,1701,Algeria,2020-06-11,10589,DZA
1702,1702,Algeria,2020-06-12,10698,DZA
1703,1703,Algeria,2020-06-13,10810,DZA
1704,1704,Algeria,2020-06-14,10919,DZA
1705,1705,Algeria,2020-06-15,11031,DZA
1706,1706,Algeria,2020-06-16,11147,DZA
1707,1707,Algeria,2020-06-17,11268,DZA
1708,1708,Algeria,2020-06-18,11385,DZA
1709,1709,Algeria,2020-06-19,11504,DZA
1710,1710,Algeria,2020-06-20,11631,DZA
1711,1711,Algeria,2020-06-21,11771,DZA
1712,1712,Algeria,2020-06-22,11920,DZA
1713,1713,Algeria,2020-06-23,12076,DZA
1714,1714,Algeria,2020-06-24,12248,DZA
1715,1715,Algeria,2020-06-25,12445,DZA
1716,1716,Algeria,2020-06-26,12685,DZA
1717,1717,Algeria,2020-06-27,12968,DZA
1718,1718,Algeria,2020-06-28,13273,DZA
1719,1719,Algeria,2020-06-29,13571,DZA
1720,1720,Algeria,2020-06-30,13907,DZA
1721,1721,Algeria,2020-07-01,14272,DZA
1722,1722,Algeria,2020-07-02,14657,DZA
1723,1723,Algeria,2020-07-03,15070,DZA
1724,1724,Algeria,2020-07-04,15500,DZA
1725,1725,Algeria,2020-07-05,15941,DZA
1726,1726,Algeria,2020-07-06,16404,DZA
1727,1727,Algeria,2020-07-07,16879,DZA
1728,1728,Algeria,2020-07-08,17348,DZA
1729,1729,Algeria,2020-07-09,17808,DZA
1730,1730,Algeria,2020-07-10,18242,DZA
1731,1731,Algeria,2020-07-11,18712,DZA
1732,1732,Algeria,2020-07-12,19195,DZA
1733,1733,Algeria,2020-07-13,19689,DZA
1734,1734,Algeria,2020-07-14,20216,DZA
1735,1735,Algeria,2020-07-15,20770,DZA
1736,1736,Algeria,2020-07-16,21355,DZA
1737,1737,Algeria,2020-07-17,21948,DZA
1738,1738,Algeria,2020-07-18,22549,DZA
1739,1739,Algeria,2020-07-19,23084,DZA
1740,1740,Algeria,2020-07-20,23691,DZA
1741,1741,Algeria,2020-07-21,24278,DZA
1742,1742,Algeria,2020-07-22,24872,DZA
1743,1743,Algeria,2020-07-23,25484,DZA
1744,1744,Algeria,2020-07-24,26159,DZA
1745,1745,Algeria,2020-07-25,26764,DZA
1746,1746,Algeria,2020-07-26,27357,DZA
1747,1747,Algeria,2020-07-27,27973,DZA
1748,1748,Algeria,2020-07-28,28615,DZA
1749,1749,Algeria,2020-07-29,29229,DZA
1750,1750,Algeria,2020-07-30,29831,DZA
1751,1751,Algeria,2020-07-31,30394,DZA
1752,1752,Algeria,2020-08-01,30950,DZA
1753,1753,Algeria,2020-08-02,31465,DZA
1754,1754,Algeria,2020-08-03,31972,DZA
1755,1755,Algeria,2020-08-04,32504,DZA
1756,1756,Algeria,2020-08-05,33055,DZA
1757,1757,Algeria,2020-08-06,33626,DZA
1758,1758,Algeria,2020-08-07,34155,DZA
1759,1759,Algeria,2020-08-08,34693,DZA
1760,1760,Algeria,2020-08-09,35160,DZA
1761,1761,Algeria,2020-08-10,35712,DZA
1762,1762,Algeria,2020-08-11,36204,DZA
1763,1763,Algeria,2020-08-12,36699,DZA
1764,1764,Algeria,2020-08-13,37187,DZA
1765,1765,Algeria,2020-08-14,37664,DZA
1766,1766,Algeria,2020-08-15,38133,DZA
1767,1767,Algeria,2020-08-16,38583,DZA
1768,1768,Algeria,2020-08-17,39025,DZA
1769,1769,Algeria,2020-08-18,39444,DZA
1770,1770,Algeria,2020-08-19,39847,DZA
1771,1771,Algeria,2020-08-20,40258,DZA
1772,1772,Algeria,2020-08-21,40667,DZA
1773,1773,Algeria,2020-08-22,41068,DZA
1774,1774,Algeria,2020-08-23,41460,DZA
1775,1775,Algeria,2020-08-24,41858,DZA
1776,1776,Algeria,2020-08-25,42228,DZA
1777,1777,Algeria,2020-08-26,42619,DZA
1778,1778,Algeria,2020-08-27,43016,DZA
1779,1779,Algeria,2020-08-28,43403,DZA
1780,1780,Algeria,2020-08-29,43781,DZA
1781,1781,Algeria,2020-08-30,44146,DZA
1782,1782,Algeria,2020-08-31,44494,DZA
1783,1783,Algeria,2020-09-01,44833,DZA
1784,1784,Algeria,2020-09-02,45158,DZA
1785,1785,Algeria,2020-09-03,45469,DZA
1786,1786,Algeria,2020-09-04,45773,DZA
1787,1787,Algeria,2020-09-05,46071,DZA
1788,1788,Algeria,2020-09-06,46364,DZA
1789,1789,Algeria,2020-09-07,46653,DZA
1790,1790,Algeria,2020-09-08,46938,DZA
1791,1791,Algeria,2020-09-09,47216,DZA
1792,1792,Algeria,2020-09-10,47488,DZA
1793,1793,Algeria,2020-09-11,47752,DZA
1794,1794,Algeria,2020-09-12,48007,DZA
1795,1795,Algeria,2020-09-13,48254,DZA
1796,1796,Algeria,2020-09-14,48496,DZA
1797,1797,Algeria,2020-09-15,48734,DZA
1798,1798,Algeria,2020-09-16,48966,DZA
1799,1799,Algeria,2020-09-17,49194,DZA
1800,1800,Algeria,2020-09-18,49413,DZA
1801,1801,Algeria,2020-09-19,49623,DZA
1802,1802,Algeria,2020-09-20,49826,DZA
1803,1803,Algeria,2020-09-21,50023,DZA
1804,1804,Algeria,2020-09-22,50214,DZA
1805,1805,Algeria,2020-09-23,50400,DZA
1806,1806,Algeria,2020-09-24,50579,DZA
1807,1807,Algeria,2020-09-25,50754,DZA
1808,1808,Algeria,2020-09-26,50914,DZA
1809,1809,Algeria,2020-09-27,51067,DZA
1810,1810,Algeria,2020-09-28,51213,DZA
1811,1811,Algeria,2020-09-29,51368,DZA
1812,1812,Algeria,2020-09-30,51530,DZA
1813,1813,Algeria,2020-10-01,51690,DZA
1814,1814,Algeria,2020-10-02,51847,DZA
1815,1815,Algeria,2020-10-03,51995,DZA
1816,1816,Algeria,2020-10-04,52136,DZA
1817,1817,Algeria,2020-10-05,52270,DZA
1818,1818,Algeria,2020-10-06,52399,DZA
1819,1819,Algeria,2020-10-07,52520,DZA
1820,1820,Algeria,2020-10-08,52658,DZA
1821,1821,Algeria,2020-10-09,52804,DZA
1822,1822,Algeria,2020-10-10,52940,DZA
1823,1823,Algeria,2020-10-11,53072,DZA
1824,1824,Algeria,2020-10-12,53325,DZA
1825,1825,Algeria,2020-10-13,53399,DZA
1826,1826,Algeria,2020-10-14,53584,DZA
1827,1827,Algeria,2020-10-15,53777,DZA
1828,1828,Algeria,2020-10-16,53998,DZA
1829,1829,Algeria,2020-10-17,54203,DZA
1830,1830,Algeria,2020-10-18,54402,DZA
1831,1831,Algeria,2020-10-19,54616,DZA
1832,1832,Algeria,2020-10-20,54829,DZA
1833,1833,Algeria,2020-10-21,55081,DZA
1834,1834,Algeria,2020-10-22,55357,DZA
1835,1835,Algeria,2020-10-23,55630,DZA
1836,1836,Algeria,2020-10-24,55880,DZA
1837,1837,Algeria,2020-10-25,56143,DZA
1838,1838,Algeria,2020-10-26,56419,DZA
1839,1839,Algeria,2020-10-27,56706,DZA
1840,1840,Algeria,2020-10-28,57026,DZA
1841,1841,Algeria,2020-10-29,57332,DZA
1842,1842,Algeria,2020-10-30,57651,DZA
1843,1843,Algeria,2020-10-31,57942,DZA
1844,1844,Algeria,2020-11-01,58272,DZA
1845,1845,Algeria,2020-11-02,58574,DZA
1846,1846,Algeria,2020-11-03,58979,DZA
1847,1847,Algeria,2020-11-04,59527,DZA
1848,1848,Algeria,2020-11-05,60169,DZA
1849,1849,Algeria,2020-11-06,60800,DZA
1850,1850,Algeria,2020-11-07,61381,DZA
1851,1851,Algeria,2020-11-08,62051,DZA
1852,1852,Algeria,2020-11-09,62693,DZA
1853,1853,Algeria,2020-11-10,63446,DZA
1854,1854,Algeria,2020-11-11,64257,DZA
1855,1855,Algeria,2020-11-12,65108,DZA
1856,1856,Algeria,2020-11-13,65975,DZA
1857,1857,Algeria,2020-11-14,66819,DZA
1858,1858,Algeria,2020-11-15,67679,DZA
1859,1859,Algeria,2020-11-16,68589,DZA
1860,1860,Algeria,2020-11-17,69591,DZA
1861,1861,Algeria,2020-11-18,70629,DZA
1862,1862,Algeria,2020-11-19,71652,DZA
1863,1863,Algeria,2020-11-20,72755,DZA
1864,1864,Algeria,2020-11-21,73774,DZA
1865,1865,Algeria,2020-11-22,74862,DZA
1866,1866,Algeria,2020-11-23,75867,DZA
1867,1867,Algeria,2020-11-24,77000,DZA
1868,1868,Algeria,2020-11-25,78025,DZA
1869,1869,Algeria,2020-11-26,79110,DZA
1870,1870,Algeria,2020-11-27,80168,DZA
1871,1871,Algeria,2020-11-28,81212,DZA
1872,1872,Algeria,2020-11-29,82221,DZA
1873,1873,Algeria,2020-11-30,83199,DZA
1874,1874,Algeria,2020-12-01,84152,DZA
2340,2340,Andorra,2020-01-22,0,AND
2341,2341,Andorra,2020-01-23,0,AND
2342,2342,Andorra,2020-01-24,0,AND
2343,2343,Andorra,2020-01-25,0,AND
2344,2344,Andorra,2020-01-26,0,AND
2345,2345,Andorra,2020-01-27,0,AND
2346,2346,Andorra,2020-01-28,0,AND
2347,2347,Andorra,2020-01-29,0,AND
2348,2348,Andorra,2020-01-30,0,AND
2349,2349,Andorra,2020-01-31,0,AND
2350,2350,Andorra,2020-02-01,0,AND
2351,2351,Andorra,2020-02-02,0,AND
2352,2352,Andorra,2020-02-03,0,AND
2353,2353,Andorra,2020-02-04,0,AND
2354,2354,Andorra,2020-02-05,0,AND
2355,2355,Andorra,2020-02-06,0,AND
2356,2356,Andorra,2020-02-07,0,AND
2357,2357,Andorra,2020-02-08,0,AND
2358,2358,Andorra,2020-02-09,0,AND
2359,2359,Andorra,2020-02-10,0,AND
2360,2360,Andorra,2020-02-11,0,AND
2361,2361,Andorra,2020-02-12,0,AND
2362,2362,Andorra,2020-02-13,0,AND
2363,2363,Andorra,2020-02-14,0,AND
2364,2364,Andorra,2020-02-15,0,AND
2365,2365,Andorra,2020-02-16,0,AND
2366,2366,Andorra,2020-02-17,0,AND
2367,2367,Andorra,2020-02-18,0,AND
2368,2368,Andorra,2020-02-19,0,AND
2369,2369,Andorra,2020-02-20,0,AND
2370,2370,Andorra,2020-02-21,0,AND
2371,2371,Andorra,2020-02-22,0,AND
2372,2372,Andorra,2020-02-23,0,AND
2373,2373,Andorra,2020-02-24,0,AND
2374,2374,Andorra,2020-02-25,0,AND
2375,2375,Andorra,2020-02-26,0,AND
2376,2376,Andorra,2020-02-27,0,AND
2377,2377,Andorra,2020-02-28,0,AND
2378,2378,Andorra,2020-02-29,0,AND
2379,2379,Andorra,2020-03-01,0,AND
2380,2380,Andorra,2020-03-02,1,AND
2381,2381,Andorra,2020-03-03,1,AND
2382,2382,Andorra,2020-03-04,1,AND
2383,2383,Andorra,2020-03-05,1,AND
2384,2384,Andorra,2020-03-06,1,AND
2385,2385,Andorra,2020-03-07,1,AND
2386,2386,Andorra,2020-03-08,1,AND
2387,2387,Andorra,2020-03-09,1,AND
2388,2388,Andorra,2020-03-10,1,AND
2389,2389,Andorra,2020-03-11,1,AND
2390,2390,Andorra,2020-03-12,1,AND
2391,2391,Andorra,2020-03-13,1,AND
2392,2392,Andorra,2020-03-14,1,AND
2393,2393,Andorra,2020-03-15,1,AND
2394,2394,Andorra,2020-03-16,2,AND
2395,2395,Andorra,2020-03-17,39,AND
2396,2396,Andorra,2020-03-18,39,AND
2397,2397,Andorra,2020-03-19,53,AND
2398,2398,Andorra,2020-03-20,75,AND
2399,2399,Andorra,2020-03-21,88,AND
2400,2400,Andorra,2020-03-22,113,AND
2401,2401,Andorra,2020-03-23,133,AND
2402,2402,Andorra,2020-03-24,164,AND
2403,2403,Andorra,2020-03-25,188,AND
2404,2404,Andorra,2020-03-26,224,AND
2405,2405,Andorra,2020-03-27,267,AND
2406,2406,Andorra,2020-03-28,308,AND
2407,2407,Andorra,2020-03-29,334,AND
2408,2408,Andorra,2020-03-30,370,AND
2409,2409,Andorra,2020-03-31,376,AND
2410,2410,Andorra,2020-04-01,390,AND
2411,2411,Andorra,2020-04-02,428,AND
2412,2412,Andorra,2020-04-03,439,AND
2413,2413,Andorra,2020-04-04,466,AND
2414,2414,Andorra,2020-04-05,501,AND
2415,2415,Andorra,2020-04-06,525,AND
2416,2416,Andorra,2020-04-07,545,AND
2417,2417,Andorra,2020-04-08,564,AND
2418,2418,Andorra,2020-04-09,583,AND
2419,2419,Andorra,2020-04-10,601,AND
2420,2420,Andorra,2020-04-11,601,AND
2421,2421,Andorra,2020-04-12,638,AND
2422,2422,Andorra,2020-04-13,646,AND
2423,2423,Andorra,2020-04-14,659,AND
2424,2424,Andorra,2020-04-15,673,AND
2425,2425,Andorra,2020-04-16,673,AND
2426,2426,Andorra,2020-04-17,696,AND
2427,2427,Andorra,2020-04-18,704,AND
2428,2428,Andorra,2020-04-19,713,AND
2429,2429,Andorra,2020-04-20,717,AND
2430,2430,Andorra,2020-04-21,717,AND
2431,2431,Andorra,2020-04-22,723,AND
2432,2432,Andorra,2020-04-23,723,AND
2433,2433,Andorra,2020-04-24,731,AND
2434,2434,Andorra,2020-04-25,738,AND
2435,2435,Andorra,2020-04-26,738,AND
2436,2436,Andorra,2020-04-27,743,AND
2437,2437,Andorra,2020-04-28,743,AND
2438,2438,Andorra,2020-04-29,743,AND
2439,2439,Andorra,2020-04-30,745,AND
2440,2440,Andorra,2020-05-01,745,AND
2441,2441,Andorra,2020-05-02,747,AND
2442,2442,Andorra,2020-05-03,748,AND
2443,2443,Andorra,2020-05-04,750,AND
2444,2444,Andorra,2020-05-05,751,AND
2445,2445,Andorra,2020-05-06,751,AND
2446,2446,Andorra,2020-05-07,752,AND
2447,2447,Andorra,2020-05-08,752,AND
2448,2448,Andorra,2020-05-09,754,AND
2449,2449,Andorra,2020-05-10,755,AND
2450,2450,Andorra,2020-05-11,755,AND
2451,2451,Andorra,2020-05-12,758,AND
2452,2452,Andorra,2020-05-13,760,AND
2453,2453,Andorra,2020-05-14,761,AND
2454,2454,Andorra,2020-05-15,761,AND
2455,2455,Andorra,2020-05-16,761,AND
2456,2456,Andorra,2020-05-17,761,AND
2457,2457,Andorra,2020-05-18,761,AND
2458,2458,Andorra,2020-05-19,761,AND
2459,2459,Andorra,2020-05-20,762,AND
2460,2460,Andorra,2020-05-21,762,AND
2461,2461,Andorra,2020-05-22,762,AND
2462,2462,Andorra,2020-05-23,762,AND
2463,2463,Andorra,2020-05-24,762,AND
2464,2464,Andorra,2020-05-25,763,AND
2465,2465,Andorra,2020-05-26,763,AND
2466,2466,Andorra,2020-05-27,763,AND
2467,2467,Andorra,2020-05-28,763,AND
2468,2468,Andorra,2020-05-29,764,AND
2469,2469,Andorra,2020-05-30,764,AND
2470,2470,Andorra,2020-05-31,764,AND
2471,2471,Andorra,2020-06-01,765,AND
2472,2472,Andorra,2020-06-02,844,AND
2473,2473,Andorra,2020-06-03,851,AND
2474,2474,Andorra,2020-06-04,852,AND
2475,2475,Andorra,2020-06-05,852,AND
2476,2476,Andorra,2020-06-06,852,AND
2477,2477,Andorra,2020-06-07,852,AND
2478,2478,Andorra,2020-06-08,852,AND
2479,2479,Andorra,2020-06-09,852,AND
2480,2480,Andorra,2020-06-10,852,AND
2481,2481,Andorra,2020-06-11,852,AND
2482,2482,Andorra,2020-06-12,853,AND
2483,2483,Andorra,2020-06-13,853,AND
2484,2484,Andorra,2020-06-14,853,AND
2485,2485,Andorra,2020-06-15,853,AND
2486,2486,Andorra,2020-06-16,854,AND
2487,2487,Andorra,2020-06-17,854,AND
2488,2488,Andorra,2020-06-18,855,AND
2489,2489,Andorra,2020-06-19,855,AND
2490,2490,Andorra,2020-06-20,855,AND
2491,2491,Andorra,2020-06-21,855,AND
2492,2492,Andorra,2020-06-22,855,AND
2493,2493,Andorra,2020-06-23,855,AND
2494,2494,Andorra,2020-06-24,855,AND
2495,2495,Andorra,2020-06-25,855,AND
2496,2496,Andorra,2020-06-26,855,AND
2497,2497,Andorra,2020-06-27,855,AND
2498,2498,Andorra,2020-06-28,855,AND
2499,2499,Andorra,2020-06-29,855,AND
2500,2500,Andorra,2020-06-30,855,AND
2501,2501,Andorra,2020-07-01,855,AND
2502,2502,Andorra,2020-07-02,855,AND
2503,2503,Andorra,2020-07-03,855,AND
2504,2504,Andorra,2020-07-04,855,AND
2505,2505,Andorra,2020-07-05,855,AND
2506,2506,Andorra,2020-07-06,855,AND
2507,2507,Andorra,2020-07-07,855,AND
2508,2508,Andorra,2020-07-08,855,AND
2509,2509,Andorra,2020-07-09,855,AND
2510,2510,Andorra,2020-07-10,855,AND
2511,2511,Andorra,2020-07-11,855,AND
2512,2512,Andorra,2020-07-12,855,AND
2513,2513,Andorra,2020-07-13,858,AND
2514,2514,Andorra,2020-07-14,861,AND
2515,2515,Andorra,2020-07-15,862,AND
2516,2516,Andorra,2020-07-16,877,AND
2517,2517,Andorra,2020-07-17,880,AND
2518,2518,Andorra,2020-07-18,880,AND
2519,2519,Andorra,2020-07-19,880,AND
2520,2520,Andorra,2020-07-20,884,AND
2521,2521,Andorra,2020-07-21,884,AND
2522,2522,Andorra,2020-07-22,889,AND
2523,2523,Andorra,2020-07-23,889,AND
2524,2524,Andorra,2020-07-24,897,AND
2525,2525,Andorra,2020-07-25,897,AND
2526,2526,Andorra,2020-07-26,897,AND
2527,2527,Andorra,2020-07-27,907,AND
2528,2528,Andorra,2020-07-28,907,AND
2529,2529,Andorra,2020-07-29,918,AND
2530,2530,Andorra,2020-07-30,922,AND
2531,2531,Andorra,2020-07-31,925,AND
2532,2532,Andorra,2020-08-01,925,AND
2533,2533,Andorra,2020-08-02,925,AND
2534,2534,Andorra,2020-08-03,937,AND
2535,2535,Andorra,2020-08-04,939,AND
2536,2536,Andorra,2020-08-05,939,AND
2537,2537,Andorra,2020-08-06,944,AND
2538,2538,Andorra,2020-08-07,955,AND
2539,2539,Andorra,2020-08-08,955,AND
2540,2540,Andorra,2020-08-09,955,AND
2541,2541,Andorra,2020-08-10,963,AND
2542,2542,Andorra,2020-08-11,963,AND
2543,2543,Andorra,2020-08-12,977,AND
2544,2544,Andorra,2020-08-13,981,AND
2545,2545,Andorra,2020-08-14,989,AND
2546,2546,Andorra,2020-08-15,989,AND
2547,2547,Andorra,2020-08-16,989,AND
2548,2548,Andorra,2020-08-17,1005,AND
2549,2549,Andorra,2020-08-18,1005,AND
2550,2550,Andorra,2020-08-19,1024,AND
2551,2551,Andorra,2020-08-20,1024,AND
2552,2552,Andorra,2020-08-21,1045,AND
2553,2553,Andorra,2020-08-22,1045,AND
2554,2554,Andorra,2020-08-23,1045,AND
2555,2555,Andorra,2020-08-24,1060,AND
2556,2556,Andorra,2020-08-25,1060,AND
2557,2557,Andorra,2020-08-26,1098,AND
2558,2558,Andorra,2020-08-27,1098,AND
2559,2559,Andorra,2020-08-28,1124,AND
2560,2560,Andorra,2020-08-29,1124,AND
2561,2561,Andorra,2020-08-30,1124,AND
2562,2562,Andorra,2020-08-31,1176,AND
2563,2563,Andorra,2020-09-01,1184,AND
2564,2564,Andorra,2020-09-02,1199,AND
2565,2565,Andorra,2020-09-03,1199,AND
2566,2566,Andorra,2020-09-04,1215,AND
2567,2567,Andorra,2020-09-05,1215,AND
2568,2568,Andorra,2020-09-06,1215,AND
2569,2569,Andorra,2020-09-07,1261,AND
2570,2570,Andorra,2020-09-08,1261,AND
